gstin,is_fraud,fraud_type,fraud_probability,predicted_fraud,risk_level,anomaly_score,anomaly_flag,graph_risk_score,in_circular_ring
05ZNSAS4347Y1ZP,1,shell_company,99.76,1,CRITICAL,33.91,1,39.79,0
15ETDSN9330N4Z1,1,shell_company,99.76,1,CRITICAL,75.85,1,42.379999999999995,0
17ZSXLM6275V8Z9,1,shell_company,99.76,1,CRITICAL,39.06,1,40.96,0
20KDLRD4284H5ZH,1,shell_company,99.76,1,CRITICAL,45.63,1,71.72,1
36DOPCB3779C9Z8,1,fake_itc,99.76,1,CRITICAL,43.37,1,33.81,0
32VPJZW6989T5Z4,1,fake_itc,99.76,1,CRITICAL,22.52,0,42.230000000000004,0
01BWKAR1009X3Z8,1,shell_company,99.75,1,CRITICAL,37.26,1,35.82,0
13MHNOH5846U9Z4,1,fake_itc,99.75,1,CRITICAL,9.16,0,36.120000000000005,0
13DYUDI0608N1Z1,1,shell_company,99.75,1,CRITICAL,20.1,0,31.78,0
33ZLSLK1640M1Z4,1,shell_company,99.75,1,CRITICAL,37.45,1,23.16,0
16ISKJH8344U9ZW,1,fake_itc,99.75,1,CRITICAL,39.78,1,35.47,0
05JAUYR3134U5ZI,1,fake_itc,99.75,1,CRITICAL,14.72,0,25.06,0
24SXHYB2878D3ZM,1,shell_company,99.75,1,CRITICAL,35.7,1,32.86,0
27NABRU8415W7ZE,1,fake_itc,99.74,1,CRITICAL,15.73,0,41.620000000000005,0
37DONQM1679A2ZB,1,shell_company,99.74,1,CRITICAL,43.57,1,42.31,0
02JIUAY6431D4Z0,1,fake_itc,99.74,1,CRITICAL,11.63,0,41.86,0
33BMFXJ8826M6ZR,1,shell_company,99.74,1,CRITICAL,27.09,0,36.56,0
02VVTBK4071Y7ZV,1,fake_itc,99.74,1,CRITICAL,41.5,1,29.2,0
12FDFVJ9584W3ZS,1,missing_returns,99.74,1,CRITICAL,40.39,1,81.5,1
29SMDJD7194T3Z5,1,shell_company,99.74,1,CRITICAL,36.03,1,76.92,1
04TYEUM1875K7ZM,1,fake_itc,99.74,1,CRITICAL,25.07,0,37.39,0
15NADMT7491A9Z6,1,fake_itc,99.74,1,CRITICAL,26.07,0,44.370000000000005,0
15HNQPA9985T5ZT,1,shell_company,99.73,1,CRITICAL,27.9,0,44.18,0
01XUZLH8422R9ZH,1,shell_company,99.73,1,CRITICAL,30.71,1,63.04,1
24TALKD7904Y1Z2,1,shell_company,99.73,1,CRITICAL,24.84,0,30.44,0
17KVIUX0842Q5ZN,1,shell_company,99.73,1,CRITICAL,23.55,0,42.19,0
08RGDVT2189X4ZA,1,sudden_spike,99.73,1,CRITICAL,53.37,1,40.480000000000004,0
01VVXBZ1897Y7ZI,1,fake_itc,99.73,1,CRITICAL,17.79,0,39.68,0
27RQQTB3561K8ZS,1,shell_company,99.72,1,CRITICAL,27.28,0,44.56,0
24JFGPA3469C1ZH,1,fake_itc,99.72,1,CRITICAL,8.5,0,78.34,1
37NFYPG8991M4Z8,1,fake_itc,99.72,1,CRITICAL,11.19,0,41.94,0
09JCYPF9124U3Z3,1,shell_company,99.72,1,CRITICAL,36.36,1,41.41,0
13MBSLG1308A4ZQ,1,shell_company,99.72,1,CRITICAL,32.85,1,73.03999999999999,1
27QLBRA5859N2ZL,1,shell_company,99.72,1,CRITICAL,47.25,1,37.7,0
24OCCOM9655C6Z2,1,fake_itc,99.72,1,CRITICAL,5.94,0,84.75,1
11PRNJQ5401G7ZB,1,shell_company,99.72,1,CRITICAL,39.32,1,22.79,0
33AZJKY0302D4Z7,1,shell_company,99.72,1,CRITICAL,28.8,1,43.54,0
08PNHUV0146B2ZP,1,shell_company,99.71,1,CRITICAL,23.68,0,40.79,0
03YDCES0330K2Z5,1,fake_itc,99.71,1,CRITICAL,16.09,0,19.52,0
23KYMCH9303V3ZD,1,fake_itc,99.71,1,CRITICAL,29.89,1,46.879999999999995,0
20AGSSA9068N9ZQ,1,shell_company,99.71,1,CRITICAL,18.83,0,41.989999999999995,0
05CUPUR7944H6ZM,1,fake_itc,99.71,1,CRITICAL,47.97,1,37.2,0
36AANDY6191T1ZY,1,shell_company,99.71,1,CRITICAL,38.35,1,37.879999999999995,0
36TZFSK0418V8ZC,1,shell_company,99.71,1,CRITICAL,29.58,1,41.75,0
33JNMYU1391D4ZM,1,shell_company,99.71,1,CRITICAL,37.56,1,40.36,0
05MDFNU4210X8ZN,1,shell_company,99.71,1,CRITICAL,34.77,1,43.64,0
02ZCXNP9133B3Z6,1,fake_itc,99.71,1,CRITICAL,21.62,0,36.71,0
32JLNZW6286Y4ZD,1,fake_itc,99.71,1,CRITICAL,8.72,0,43.769999999999996,0
33AJXBA0350V9ZS,1,fake_itc,99.71,1,CRITICAL,19.97,0,38.96,0
27XVIMC7367Q5ZZ,1,fake_itc,99.7,1,CRITICAL,18.2,0,38.05,0
12UXAND8498V8ZR,1,shell_company,99.7,1,CRITICAL,31.94,1,31.55,0
05LNCAJ8758S6ZN,1,shell_company,99.7,1,CRITICAL,30.9,1,24.65,0
29MDHHU0904V9ZL,1,shell_company,99.7,1,CRITICAL,33.7,1,22.97,0
33CFEQA4862C2ZP,1,shell_company,99.7,1,CRITICAL,65.63,1,81.54,1
16XPBHR8302K7ZM,1,fake_itc,99.7,1,CRITICAL,10.54,0,40.34,0
10SGJQK7298L3ZX,1,shell_company,99.7,1,CRITICAL,25.08,0,25.72,0
15FDDXF6826E2ZK,1,fake_itc,99.7,1,CRITICAL,11.36,0,37.6,0
04HQQST7107Z6ZM,1,shell_company,99.7,1,CRITICAL,38.2,1,63.46,1
16GTONC4776T7Z8,1,fake_itc,99.69,1,CRITICAL,11.1,0,25.68,0
16LHQIS1814U5ZL,1,shell_company,99.69,1,CRITICAL,34.67,1,23.49,0
32CQKOH1542E7ZU,1,missing_returns,99.69,1,CRITICAL,40.37,1,35.58,0
07XCXJZ3229T6Z0,1,shell_company,99.69,1,CRITICAL,13.88,0,41.019999999999996,0
15DKUSE3520V4ZZ,1,shell_company,99.69,1,CRITICAL,20.51,0,37.78,0
02AMVGZ8417H7ZU,1,fake_itc,99.69,1,CRITICAL,12.32,0,39.61,0
09RQYVS1317Z5ZB,1,sudden_spike,99.69,1,CRITICAL,46.16,1,43.760000000000005,0
05SNWCO4679J7ZB,1,fake_itc,99.69,1,CRITICAL,7.09,0,39.29,0
14DYTOF6616T9ZP,1,shell_company,99.69,1,CRITICAL,34.42,1,35.86,0
20XUUBJ1161E8Z1,1,shell_company,99.68,1,CRITICAL,34.24,1,25.41,0
36PBVIO2204Q1ZK,1,fake_itc,99.68,1,CRITICAL,11.37,0,39.5,0
15KROAQ0469E4ZO,1,shell_company,99.68,1,CRITICAL,22.54,0,22.94,0
37QBCAX9707N6ZO,1,fake_itc,99.68,1,CRITICAL,14.85,0,41.36,0
15XUOCU4653J6ZU,1,fake_itc,99.68,1,CRITICAL,13.38,0,38.22,0
04ZPAJN6481I1Z6,1,shell_company,99.67,1,CRITICAL,38.3,1,31.26,0
03RSPYT8875I3ZE,1,shell_company,99.67,1,CRITICAL,42.33,1,35.84,0
20BJZNZ8076R5ZV,1,shell_company,99.67,1,CRITICAL,37.25,1,39.04,0
33BPVQA7107S2Z0,1,fake_itc,99.67,1,CRITICAL,19.11,0,38.05,0
21PKLHB0391U3Z3,1,shell_company,99.67,1,CRITICAL,23.91,0,36.3,0
10AHHWB2275Z4Z1,1,fake_itc,99.67,1,CRITICAL,20.78,0,87.82,1
17ZZWWB1971M6ZU,1,fake_itc,99.67,1,CRITICAL,12.16,0,24.65,0
10BOQXY9368R6ZW,1,shell_company,99.67,1,CRITICAL,34.97,1,42.21,0
18ISQLC0146P3ZB,1,fake_itc,99.66,1,CRITICAL,11.39,0,73.58,1
29CPPKB9471A7ZE,1,shell_company,99.66,1,CRITICAL,30.22,1,38.260000000000005,0
09MZFQU3952Q7ZF,1,shell_company,99.66,1,CRITICAL,43.08,1,44.84,0
15OTAXT3551C8ZT,1,fake_itc,99.65,1,CRITICAL,9.12,0,41.07,0
22ACOIE0171B3ZY,1,fake_itc,99.65,1,CRITICAL,4.37,0,81.07,1
36FWHGQ4244N5ZP,1,shell_company,99.65,1,CRITICAL,29.68,1,44.980000000000004,0
05XSUVL8044U4ZD,1,shell_company,99.65,1,CRITICAL,24.49,0,41.870000000000005,0
19MRIIZ5384R1ZN,1,shell_company,99.65,1,CRITICAL,35.59,1,28.99,0
23GZFTZ6696H6Z1,1,missing_returns,99.65,1,CRITICAL,37.36,1,29.67,0
33MJFXE9172A9ZN,1,shell_company,99.65,1,CRITICAL,32.01,1,21.01,0
06NHUPL0254I3ZD,1,fake_itc,99.64,1,CRITICAL,14.54,0,38.93,0
10QDGWQ4415X8ZQ,1,shell_company,99.64,1,CRITICAL,54.2,1,40.760000000000005,0
03BIBZY0904Y3Z0,1,missing_returns,99.64,1,CRITICAL,38.21,1,42.92,0
27QXCXS2933B7Z3,1,fake_itc,99.64,1,CRITICAL,14.94,0,38.0,0
10YUOOR2625Q7ZI,1,fake_itc,99.64,1,CRITICAL,16.54,0,22.35,0
37XPDSG4436C6ZI,1,fake_itc,99.64,1,CRITICAL,10.82,0,23.23,0
20AFNOT1247J7ZG,1,shell_company,99.64,1,CRITICAL,42.16,1,73.28,1
23VLTCT8044I3Z6,1,shell_company,99.64,1,CRITICAL,21.37,0,45.71,0
32VTGTI0688W3ZD,1,shell_company,99.64,1,CRITICAL,41.57,1,23.13,0
29KVTJS5641E5ZH,1,missing_returns,99.64,1,CRITICAL,30.06,1,41.08,0
08OWYNW1408C8ZX,1,fake_itc,99.64,1,CRITICAL,24.1,0,38.05,0
11JPMDB6564G9ZH,1,fake_itc,99.63,1,CRITICAL,8.44,0,43.6,0
02IRCYO1786B7ZX,1,fake_itc,99.63,1,CRITICAL,12.26,0,45.35,0
01TIXZL7595W7ZI,1,fake_itc,99.63,1,CRITICAL,14.28,0,26.77,0
29DVHGA1782J4Z9,1,missing_returns,99.63,1,CRITICAL,41.97,1,41.89,0
04NGNKZ7860M3Z6,1,shell_company,99.63,1,CRITICAL,38.52,1,40.1,0
12YXXPE5561V5ZS,1,missing_returns,99.63,1,CRITICAL,36.42,1,41.879999999999995,0
01MHSWT0478M3ZX,1,fake_itc,99.63,1,CRITICAL,37.86,1,24.72,0
05ALVBZ6420X1Z4,1,shell_company,99.63,1,CRITICAL,39.77,1,39.56,0
37UWSDB7292X9ZR,1,fake_itc,99.62,1,CRITICAL,10.37,0,42.31,0
10WRQIZ8344A4ZA,1,missing_returns,99.62,1,CRITICAL,36.89,1,35.91,0
21VCNSI6341X5ZF,1,sudden_spike,99.62,1,CRITICAL,45.56,1,39.72,0
22IGGHL3267Z6ZT,1,sudden_spike,99.62,1,CRITICAL,51.28,1,39.5,0
07ELKHG9485B9ZA,1,fake_itc,99.62,1,CRITICAL,16.59,0,24.55,0
05YIROO0113Y7ZQ,1,sudden_spike,99.62,1,CRITICAL,43.37,1,47.49,0
05DOLJW4963G2Z4,1,shell_company,99.61,1,CRITICAL,45.7,1,38.129999999999995,0
03KVEAR8554V4ZQ,1,shell_company,99.61,1,CRITICAL,34.75,1,25.66,0
20HGYUK0316V7ZH,1,missing_returns,99.61,1,CRITICAL,44.4,1,35.120000000000005,0
16BQZAH0163T8Z6,1,shell_company,99.61,1,CRITICAL,39.64,1,37.08,0
21OMZRM6335F6Z3,1,missing_returns,99.61,1,CRITICAL,35.55,1,39.25,0
03LAOFN6476B2ZR,1,fake_itc,99.61,1,CRITICAL,12.06,0,36.1,0
13JVARW0543F4ZK,1,fake_itc,99.61,1,CRITICAL,1.6,0,29.95,0
17IOPEI0196F2Z8,1,shell_company,99.61,1,CRITICAL,26.13,0,23.63,0
01QMDXY3534B9Z2,1,fake_itc,99.61,1,CRITICAL,31.93,1,51.38,0
32MFDPK1500D7Z7,1,fake_itc,99.6,1,CRITICAL,10.27,0,41.69,0
18KKFPO1857F9Z5,1,shell_company,99.6,1,CRITICAL,30.01,1,26.6,0
06EPGEV5060K6ZS,1,sudden_spike,99.6,1,CRITICAL,47.94,1,45.0,0
27VVZYP7446E1ZH,1,shell_company,99.6,1,CRITICAL,68.92,1,48.29,0
29PWIRZ0102W1ZV,1,shell_company,99.59,1,CRITICAL,22.18,0,40.45,0
20RUCSS8994D2ZP,1,fake_itc,99.59,1,CRITICAL,15.5,0,37.06,0
08QLTIY8026J5Z2,1,shell_company,99.59,1,CRITICAL,26.04,0,36.93,0
27HKNUG7899B6ZS,1,fake_itc,99.59,1,CRITICAL,21.47,0,76.12,1
23NJGJA3107V5ZG,1,fake_itc,99.59,1,CRITICAL,18.15,0,28.64,0
21JTPKY7803N4Z8,1,shell_company,99.59,1,CRITICAL,32.13,1,22.69,0
20YFIZZ2645H6ZY,1,shell_company,99.59,1,CRITICAL,29.3,1,38.61,0
10WAGWC8182X6Z1,1,sudden_spike,99.58,1,CRITICAL,47.83,1,45.18,0
21XAMTC4462X9Z5,1,shell_company,99.58,1,CRITICAL,31.76,1,55.39,1
18TUTDO0014O4ZS,1,fake_itc,99.57,1,CRITICAL,8.34,0,24.92,0
16DRTWL2139Q6ZL,1,sudden_spike,99.57,1,CRITICAL,55.06,1,40.72,0
20HOGMK8677M9ZN,1,shell_company,99.57,1,CRITICAL,21.06,0,24.72,0
08SGZEJ7019N7Z5,1,shell_company,99.57,1,CRITICAL,19.59,0,24.59,0
33NVSVH8105S2ZI,1,fake_itc,99.57,1,CRITICAL,10.77,0,39.35,0
23ESWQB2152A2Z1,1,missing_returns,99.57,1,CRITICAL,43.97,1,42.83,0
08XJJNR8151A7Z4,1,fake_itc,99.57,1,CRITICAL,7.48,0,63.04,1
06MEJYV1961C1ZJ,1,shell_company,99.57,1,CRITICAL,19.17,0,37.769999999999996,0
36MTKYU2097X5ZD,1,missing_returns,99.57,1,CRITICAL,44.16,1,39.53,0
17BBSUN1819K3ZZ,1,shell_company,99.57,1,CRITICAL,20.76,0,41.739999999999995,0
24FFWBS3434H2ZL,1,sudden_spike,99.56,1,CRITICAL,50.83,1,41.25,0
03SDTLX2092V7Z1,1,shell_company,99.56,1,CRITICAL,42.36,1,38.92,0
06MRMJR0824R2ZY,1,shell_company,99.56,1,CRITICAL,37.55,1,44.45,0
04GSBUD0302G1ZD,1,fake_itc,99.55,1,CRITICAL,19.63,0,40.15,0
24RPPNU8221B7Z5,1,shell_company,99.55,1,CRITICAL,33.58,1,24.56,0
11ODJHS7337M4ZI,1,sudden_spike,99.55,1,CRITICAL,37.98,1,42.89,0
09GVTLF6552S2Z2,1,missing_returns,99.55,1,CRITICAL,60.56,1,49.13,0
07NSXHB4509Q8Z0,1,fake_itc,99.55,1,CRITICAL,8.77,0,20.36,0
16AXDIK5467L3ZB,1,missing_returns,99.55,1,CRITICAL,61.08,1,44.379999999999995,0
19CXQOX2249I6Z9,1,sudden_spike,99.55,1,CRITICAL,54.58,1,76.47999999999999,1
07LPYTI1447P5ZH,1,shell_company,99.55,1,CRITICAL,34.1,1,39.18,0
12IVOJY8678K1ZX,1,sudden_spike,99.55,1,CRITICAL,47.87,1,35.879999999999995,0
10UQMJL1862M8Z1,1,fake_itc,99.54,1,CRITICAL,18.45,0,20.2,0
36ECGUL9087F6ZD,1,shell_company,99.54,1,CRITICAL,26.18,0,23.6,0
29XQULU4837Y4ZY,1,shell_company,99.54,1,CRITICAL,35.74,1,44.47,0
23AZJBQ7565A5ZK,1,shell_company,99.54,1,CRITICAL,28.67,1,43.260000000000005,0
04FJCVG8283Y6ZX,1,shell_company,99.54,1,CRITICAL,27.97,1,39.019999999999996,0
08NMQKW4821E4ZM,1,shell_company,99.53,1,CRITICAL,25.75,0,83.51,1
09TAWLN5233R6ZN,1,shell_company,99.53,1,CRITICAL,21.88,0,37.7,0
17YLFLS0056H1ZO,1,shell_company,99.53,1,CRITICAL,60.94,1,82.86,1
20JXDBG7353G3ZS,1,missing_returns,99.53,1,CRITICAL,59.37,1,77.08,1
01PYEWC6555L5Z7,1,fake_itc,99.52,1,CRITICAL,10.45,0,43.16,0
27VGNWI3019X9Z0,1,shell_company,99.52,1,CRITICAL,37.36,1,36.230000000000004,0
33XKBWZ4745H5ZT,1,sudden_spike,99.52,1,CRITICAL,45.58,1,39.760000000000005,0
20TJHER2493R2ZN,1,shell_company,99.52,1,CRITICAL,21.61,0,35.57,0
06PZARY7899S9ZT,1,missing_returns,99.51,1,CRITICAL,60.33,1,47.75,0
01QOCFC6702R4ZK,1,missing_returns,99.51,1,CRITICAL,39.04,1,44.64,0
06HYXAC3422S9Z6,1,shell_company,99.51,1,CRITICAL,41.25,1,31.98,0
15PLDXK6300S1ZD,1,missing_returns,99.5,1,CRITICAL,40.48,1,24.98,0
27FWARU0659P3ZT,1,fake_itc,99.5,1,CRITICAL,32.98,1,43.56,0
33MQMJB1667I1ZZ,1,fake_itc,99.5,1,CRITICAL,20.32,0,30.82,0
15ZBLWW5477V8ZW,1,missing_returns,99.49,1,CRITICAL,27.44,0,40.47,0
37IDFFK7059T2ZV,1,shell_company,99.49,1,CRITICAL,46.83,1,41.54,0
04SCVAK2570U3ZY,1,fake_itc,99.49,1,CRITICAL,42.52,1,78.34,1
03CKEJO3799R8ZV,1,shell_company,99.49,1,CRITICAL,45.61,1,85.71,1
06PDLSJ0369B5ZS,1,missing_returns,99.49,1,CRITICAL,69.55,1,27.06,0
08PMCXR3813X3ZQ,1,missing_returns,99.48,1,CRITICAL,53.23,1,30.0,0
02DJSUH0488C1ZU,1,shell_company,99.48,1,CRITICAL,37.11,1,44.42,0
29IWHOS2655W3ZK,1,fake_itc,99.48,1,CRITICAL,15.6,0,66.26,1
36IDROH4887C5ZV,1,shell_company,99.48,1,CRITICAL,41.09,1,25.25,0
06LGGNY2734G1Z9,1,shell_company,99.48,1,CRITICAL,52.99,1,37.05,0
07TIBCC3558B7ZW,1,shell_company,99.47,1,CRITICAL,22.08,0,36.58,0
05GRBIK1333G1Z2,1,sudden_spike,99.47,1,CRITICAL,51.78,1,37.42,0
03TPQMZ8725T7Z9,1,shell_company,99.47,1,CRITICAL,30.65,1,39.510000000000005,0
32GMIWY7630V2ZO,1,shell_company,99.47,1,CRITICAL,22.65,0,40.14,0
12EBTVU0177W9ZA,1,shell_company,99.47,1,CRITICAL,30.42,1,21.27,0
01RPKAE0595D8ZD,1,shell_company,99.46,1,CRITICAL,37.04,1,43.2,0
27ORRIN0369E2ZO,1,shell_company,99.45,1,CRITICAL,19.38,0,36.379999999999995,0
05UCZNZ2038D1ZT,1,sudden_spike,99.45,1,CRITICAL,65.08,1,49.88,0
13GTYHS0660D8ZT,1,shell_company,99.45,1,CRITICAL,50.88,1,35.44,0
11NTLYK0744C9Z0,1,shell_company,99.44,1,CRITICAL,34.77,1,71.46000000000001,1
27SRQOA3422N5ZQ,1,shell_company,99.44,1,CRITICAL,39.22,1,38.15,0
04MEFIY1166H2Z7,1,shell_company,99.44,1,CRITICAL,37.02,1,79.48,1
10JMIDK5685U5ZR,1,shell_company,99.43,1,CRITICAL,74.57,1,45.510000000000005,0
06KAELT7553I9ZA,1,missing_returns,99.43,1,CRITICAL,39.36,1,45.85,0
06UNYBX5607M4Z3,1,fake_itc,99.43,1,CRITICAL,16.78,0,34.05,0
23WQWWL0869C1ZN,1,sudden_spike,99.43,1,CRITICAL,62.93,1,26.73,0
24TXUOI8318T5ZX,1,shell_company,99.42,1,CRITICAL,79.19,1,25.88,0
21LTIYS5266L4Z7,1,missing_returns,99.42,1,CRITICAL,46.61,1,20.72,0
21LPDSD5947G4Z4,1,shell_company,99.42,1,CRITICAL,32.4,1,38.879999999999995,0
15RTFVH5217H4ZD,1,missing_returns,99.42,1,CRITICAL,24.24,0,39.15,0
14LZZPQ7490T9ZN,1,fake_itc,99.42,1,CRITICAL,9.96,0,29.75,0
14BJPNE0809D8Z3,1,shell_company,99.41,1,CRITICAL,28.4,1,30.64,0
06UARMV8776O1ZW,1,shell_company,99.41,1,CRITICAL,23.36,0,84.21,1
05HYUEN1026B9Z3,1,shell_company,99.41,1,CRITICAL,39.19,1,45.83,0
09QTTAE2130Q1ZV,1,missing_returns,99.41,1,CRITICAL,29.39,1,40.34,0
08RYJIY5092K7ZA,0,none,99.41,1,CRITICAL,32.33,1,44.43,0
08FNXKI3707L4ZS,1,shell_company,99.4,1,CRITICAL,36.29,1,82.18,1
27QMRHD7409X6ZR,1,shell_company,99.4,1,CRITICAL,31.28,1,43.16,0
08ONNCK2408V9Z8,1,fake_itc,99.4,1,CRITICAL,18.41,0,23.6,0
01TXPGH0197H5ZO,1,shell_company,99.4,1,CRITICAL,68.61,1,38.64,0
33NITCS8287C3ZZ,1,shell_company,99.4,1,CRITICAL,20.34,0,27.98,0
05SPOOR4712H4ZT,1,shell_company,99.39,1,CRITICAL,31.42,1,39.47,0
37GPQCM8932M7ZQ,1,fake_itc,99.39,1,CRITICAL,23.79,0,38.59,0
20NPVPV0306Y6ZW,1,shell_company,99.39,1,CRITICAL,64.76,1,43.08,0
05DILAB1376L1ZR,1,shell_company,99.39,1,CRITICAL,63.44,1,37.92,0
14KRTFF7619E3ZL,1,shell_company,99.39,1,CRITICAL,83.93,1,44.93,0
18DOMIS5060P6ZN,1,shell_company,99.38,1,CRITICAL,23.86,0,81.38,1
04RNUSV0627N6ZT,1,shell_company,99.38,1,CRITICAL,28.29,1,45.010000000000005,0
08IETQN6962C1Z1,1,shell_company,99.38,1,CRITICAL,27.29,0,39.379999999999995,0
14CZCOF9831P9ZG,1,sudden_spike,99.37,1,CRITICAL,42.82,1,60.04,1
12VQPMA6127O5ZN,1,shell_company,99.37,1,CRITICAL,34.04,1,77.22999999999999,1
05FRMXZ3686O8ZG,1,sudden_spike,99.37,1,CRITICAL,63.89,1,46.519999999999996,0
17BXKPB5618P2ZD,1,missing_returns,99.36,1,CRITICAL,36.38,1,38.67,0
18HOBRC1403I9ZE,1,missing_returns,99.36,1,CRITICAL,55.39,1,84.73,1
06DHXAE9953C4ZZ,1,fake_itc,99.36,1,CRITICAL,9.04,0,45.769999999999996,0
05BDITF0160Z2ZT,1,shell_company,99.36,1,CRITICAL,86.35,1,51.55,0
36KSXEQ4583B2ZO,1,shell_company,99.35,1,CRITICAL,49.36,1,21.36,0
23BPLZD2402P2ZZ,1,missing_returns,99.35,1,CRITICAL,30.44,1,44.11,0
19IXZHF5455O6Z7,1,shell_company,99.35,1,CRITICAL,31.53,1,39.81,0
18LJSKK2424B2ZZ,1,fake_itc,99.35,1,CRITICAL,17.95,0,39.46,0
17UHMVQ1959C7Z4,1,fake_itc,99.35,1,CRITICAL,10.31,0,63.1,1
29EARET3287D7ZT,1,sudden_spike,99.34,1,CRITICAL,90.06,1,73.55,1
27BBIRJ5634S7ZO,1,missing_returns,99.34,1,CRITICAL,31.58,1,42.82,0
04EVPWO4586Q2ZT,1,shell_company,99.33,1,CRITICAL,43.25,1,37.33,0
08POCFX6565P9Z5,1,sudden_spike,99.33,1,CRITICAL,47.27,1,78.27000000000001,1
36JPEFH7185N3ZL,1,missing_returns,99.32,1,CRITICAL,68.72,1,41.93,0
05YSKHV1744V7Z7,1,shell_company,99.32,1,CRITICAL,67.57,1,67.11,1
24XGCXT3555T5ZB,1,sudden_spike,99.32,1,CRITICAL,59.94,1,36.83,0
20QTRNM4245R6Z8,1,missing_returns,99.31,1,CRITICAL,43.06,1,39.35,0
06BMFRZ7855Q1ZV,1,shell_company,99.31,1,CRITICAL,34.38,1,22.27,0
32PYGJM7229D7ZA,1,shell_company,99.31,1,CRITICAL,41.4,1,23.28,0
22VARGV3494Z6ZV,1,fake_itc,99.31,1,CRITICAL,10.52,0,37.67,0
08YXXHB4364T5ZW,1,missing_returns,99.31,1,CRITICAL,39.15,1,38.41,0
12FCANU0374V1ZX,1,shell_company,99.31,1,CRITICAL,77.89,1,38.41,0
37YJIRI5506S3ZI,1,missing_returns,99.3,1,CRITICAL,40.61,1,37.3,0
09ZKRQH3507F9ZW,1,missing_returns,99.3,1,CRITICAL,77.45,1,36.84,0
37ECHDS4924W7ZH,1,shell_company,99.3,1,CRITICAL,22.92,0,37.47,0
37TFFCS5343T4ZS,1,fake_itc,99.3,1,CRITICAL,18.02,0,41.05,0
20CXYAG0625L6ZD,1,missing_returns,99.3,1,CRITICAL,62.91,1,78.81,1
06GSTQD5494X3ZQ,1,shell_company,99.29,1,CRITICAL,31.51,1,25.51,0
32PQQVF8427M6ZK,1,fake_itc,99.29,1,CRITICAL,16.48,0,60.66,1
33UVMSA2257P4ZD,1,shell_company,99.29,1,CRITICAL,42.12,1,23.25,0
03JAJUH2672A1ZA,1,shell_company,99.29,1,CRITICAL,66.84,1,76.88,1
22KCXTL5205Z8Z1,1,sudden_spike,99.28,1,CRITICAL,63.09,1,78.47999999999999,1
14DXNDY0492X2ZF,1,sudden_spike,99.27,1,CRITICAL,41.38,1,42.55,0
24AGWTJ5512N4ZN,1,missing_returns,99.27,1,CRITICAL,46.84,1,53.1,0
21OSYLE7260C1Z9,1,fake_itc,99.27,1,CRITICAL,9.84,0,38.14,0
33AEJLM8318G6ZK,1,missing_returns,99.27,1,CRITICAL,28.55,1,43.120000000000005,0
14ZUHAB0430H8ZT,1,shell_company,99.27,1,CRITICAL,31.37,1,45.18,0
01RCQYS8337R5Z5,1,shell_company,99.27,1,CRITICAL,30.18,1,61.49,1
20IWGJT1916S6ZX,1,missing_returns,99.27,1,CRITICAL,34.42,1,42.0,0
21XPEBL6681Z3ZJ,1,missing_returns,99.26,1,CRITICAL,52.14,1,40.379999999999995,0
36MDTXV1679P1ZD,1,missing_returns,99.25,1,CRITICAL,30.14,1,43.39,0
14HJRIM4741U2ZR,1,sudden_spike,99.25,1,CRITICAL,51.34,1,34.55,0
14PXFUE4673S5Z2,1,missing_returns,99.25,1,CRITICAL,29.81,1,40.46,0
12DILSO6937D2Z1,1,missing_returns,99.24,1,CRITICAL,36.78,1,39.84,0
11SFRHK4916X4ZI,1,sudden_spike,99.24,1,CRITICAL,46.4,1,40.16,0
11RLILX5188B6Z0,1,shell_company,99.23,1,CRITICAL,37.15,1,29.25,0
27YIWCI7109A2Z4,1,missing_returns,99.23,1,CRITICAL,37.43,1,37.96,0
03OXVLD9363Y1ZH,1,shell_company,99.23,1,CRITICAL,61.0,1,38.05,0
08UZHSU8277O5ZF,1,sudden_spike,99.23,1,CRITICAL,45.7,1,38.56,0
16VWPRA2284R6ZQ,1,sudden_spike,99.23,1,CRITICAL,41.32,1,39.739999999999995,0
21VWGOO6089F2ZJ,1,fake_itc,99.23,1,CRITICAL,18.68,0,42.46,0
17WTALS7186N2ZN,1,sudden_spike,99.23,1,CRITICAL,100.0,1,42.07,0
07SXAAJ4648V4Z8,1,missing_returns,99.22,1,CRITICAL,31.44,1,46.760000000000005,0
03IDDQP7352Q7ZG,1,fake_itc,99.2,1,CRITICAL,30.02,1,37.68,0
09BWJMU2993X5ZK,1,sudden_spike,99.2,1,CRITICAL,51.42,1,42.760000000000005,0
32IFWQV3781R7ZA,1,shell_company,99.19,1,CRITICAL,51.85,1,36.59,0
12GVVPC8542F6ZU,1,sudden_spike,99.19,1,CRITICAL,51.3,1,43.05,0
14CSHQN5333J2Z7,1,sudden_spike,99.18,1,CRITICAL,55.97,1,33.86,0
05LGUJJ4080P7ZG,1,missing_returns,99.18,1,CRITICAL,53.46,1,43.4,0
24MOAIP8405X3Z5,1,missing_returns,99.17,1,CRITICAL,68.44,1,85.61,1
29KOBIJ7282Q1Z3,1,missing_returns,99.17,1,CRITICAL,34.52,1,38.730000000000004,0
17MOYCR1997B6Z9,1,shell_company,99.16,1,CRITICAL,23.76,0,38.79,0
29JJYGI1053T4ZL,1,sudden_spike,99.16,1,CRITICAL,43.35,1,61.76,1
